class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,ID,fold,idx
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,c84b516a-bb99-11e8-b2b9-ac1f6b6435d0,0,23
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c7a1c41a-bb99-11e8-b2b9-ac1f6b6435d0,1,13
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,caf7c95c-bb99-11e8-b2b9-ac1f6b6435d0,1,33
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,c7724316-bb99-11e8-b2b9-ac1f6b6435d0,1,37
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,c7ced13a-bb99-11e8-b2b9-ac1f6b6435d0,0,22
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c84eb0a8-bb99-11e8-b2b9-ac1f6b6435d0,4,7
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,c8904e28-bb99-11e8-b2b9-ac1f6b6435d0,4,9
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,c8f4ecf2-bb99-11e8-b2b9-ac1f6b6435d0,0,31
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cab08d6c-bb99-11e8-b2b9-ac1f6b6435d0,4,32
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ca883cf4-bb99-11e8-b2b9-ac1f6b6435d0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cb4053f2-bb99-11e8-b2b9-ac1f6b6435d0,3,9
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cb3a0bc8-bb99-11e8-b2b9-ac1f6b6435d0,0,12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,cb94513c-bb99-11e8-b2b9-ac1f6b6435d0,0,27
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cfd85be4-bb99-11e8-b2b9-ac1f6b6435d0,0,42
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,cc10c118-bb99-11e8-b2b9-ac1f6b6435d0,4,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,cc6f82e8-bb99-11e8-b2b9-ac1f6b6435d0,1,12
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ce1d3a68-bb99-11e8-b2b9-ac1f6b6435d0,3,14
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ce506708-bb99-11e8-b2b9-ac1f6b6435d0,4,14
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ccd28776-bb99-11e8-b2b9-ac1f6b6435d0,4,6
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cd8bd78a-bb99-11e8-b2b9-ac1f6b6435d0,4,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,d3421a18-bb99-11e8-b2b9-ac1f6b6435d0,2,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,cfab190e-bb99-11e8-b2b9-ac1f6b6435d0,1,17
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,d19feeba-bb99-11e8-b2b9-ac1f6b6435d0,2,15
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,cfbc5a7a-bb99-11e8-b2b9-ac1f6b6435d0,3,10
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d17f83aa-bb99-11e8-b2b9-ac1f6b6435d0,1,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,d14e8bec-bb99-11e8-b2b9-ac1f6b6435d0,0,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,d1ed9c78-bb99-11e8-b2b9-ac1f6b6435d0,1,40
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,d27f7b0c-bb99-11e8-b2b9-ac1f6b6435d0,1,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,d51caf74-bb99-11e8-b2b9-ac1f6b6435d0,2,30
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d6429792-bb99-11e8-b2b9-ac1f6b6435d0,1,20
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d4ff2558-bb99-11e8-b2b9-ac1f6b6435d0,1,8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d5d26e54-bb99-11e8-b2b9-ac1f6b6435d0,4,21
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,d7337004-bb99-11e8-b2b9-ac1f6b6435d0,1,20
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d61ed71c-bb99-11e8-b2b9-ac1f6b6435d0,3,41
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,d7f9905e-bb99-11e8-b2b9-ac1f6b6435d0,2,9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,d9328ab6-bb99-11e8-b2b9-ac1f6b6435d0,2,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,d905862e-bb99-11e8-b2b9-ac1f6b6435d0,1,21
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,d9702f74-bb99-11e8-b2b9-ac1f6b6435d0,4,12
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dccab450-bb99-11e8-b2b9-ac1f6b6435d0,2,45
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,da067b82-bb99-11e8-b2b9-ac1f6b6435d0,1,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,da42ea86-bb99-11e8-b2b9-ac1f6b6435d0,0,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,db06d1e4-bb99-11e8-b2b9-ac1f6b6435d0,3,34
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,dc1b83ae-bb99-11e8-b2b9-ac1f6b6435d0,1,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,db63ecf8-bb99-11e8-b2b9-ac1f6b6435d0,0,38
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,dcad25fc-bb99-11e8-b2b9-ac1f6b6435d0,2,23
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,de86a5b0-bb99-11e8-b2b9-ac1f6b6435d0,0,55
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,dfc94cca-bb99-11e8-b2b9-ac1f6b6435d0,2,40
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,de68d602-bb99-11e8-b2b9-ac1f6b6435d0,1,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e1c9c7b6-bb99-11e8-b2b9-ac1f6b6435d0,3,26
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,e1c8faf2-bb99-11e8-b2b9-ac1f6b6435d0,0,16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e3195c44-bb99-11e8-b2b9-ac1f6b6435d0,4,9
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e1fe116a-bb99-11e8-b2b9-ac1f6b6435d0,0,8
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e2fff646-bb99-11e8-b2b9-ac1f6b6435d0,2,11
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e3b203e0-bb99-11e8-b2b9-ac1f6b6435d0,1,12
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,e5365220-bb99-11e8-b2b9-ac1f6b6435d0,1,27
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e4113bf8-bb99-11e8-b2b9-ac1f6b6435d0,3,10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,e63af734-bb99-11e8-b2b9-ac1f6b6435d0,2,37
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,e5732b1e-bb99-11e8-b2b9-ac1f6b6435d0,3,12
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,e6bf667c-bb99-11e8-b2b9-ac1f6b6435d0,2,18
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,e6a1cb12-bb99-11e8-b2b9-ac1f6b6435d0,1,17
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,e7123d8e-bb99-11e8-b2b9-ac1f6b6435d0,4,12
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,e7fd40a4-bb99-11e8-b2b9-ac1f6b6435d0,2,32
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,e85e01b4-bb99-11e8-b2b9-ac1f6b6435d0,0,16
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,e85da71e-bb99-11e8-b2b9-ac1f6b6435d0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,e9480ec6-bb99-11e8-b2b9-ac1f6b6435d0,0,13
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,e8c546c6-bb99-11e8-b2b9-ac1f6b6435d0,3,17
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,eb013526-bb99-11e8-b2b9-ac1f6b6435d0,2,20
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ea973356-bb99-11e8-b2b9-ac1f6b6435d0,2,15
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eb7caa62-bb99-11e8-b2b9-ac1f6b6435d0,4,29
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ebc51978-bb99-11e8-b2b9-ac1f6b6435d0,2,9
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,ee3297a8-bb99-11e8-b2b9-ac1f6b6435d0,3,12
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ee3ee170-bb99-11e8-b2b9-ac1f6b6435d0,2,13
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,eef76f56-bb99-11e8-b2b9-ac1f6b6435d0,1,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ee9d9012-bb99-11e8-b2b9-ac1f6b6435d0,0,12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ee329fe6-bb99-11e8-b2b9-ac1f6b6435d0,1,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,f0ac7116-bb99-11e8-b2b9-ac1f6b6435d0,2,45
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,efbbd882-bb99-11e8-b2b9-ac1f6b6435d0,1,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,f086150c-bb99-11e8-b2b9-ac1f6b6435d0,2,33
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,efc2b008-bb99-11e8-b2b9-ac1f6b6435d0,3,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,efe20480-bb99-11e8-b2b9-ac1f6b6435d0,2,23
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,f0d89bc4-bb99-11e8-b2b9-ac1f6b6435d0,3,19
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,f205c4d6-bb99-11e8-b2b9-ac1f6b6435d0,2,48
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,f26942ae-bb99-11e8-b2b9-ac1f6b6435d0,2,26
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,f1807574-bb99-11e8-b2b9-ac1f6b6435d0,2,19
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f1e532e8-bb99-11e8-b2b9-ac1f6b6435d0,0,50
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,f30d60c8-bb99-11e8-b2b9-ac1f6b6435d0,0,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,f2b11656-bb99-11e8-b2b9-ac1f6b6435d0,2,16
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,f23961ba-bb99-11e8-b2b9-ac1f6b6435d0,4,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f5c6397a-bb99-11e8-b2b9-ac1f6b6435d0,3,18
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f50459c2-bb99-11e8-b2b9-ac1f6b6435d0,1,19
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,f508fe1e-bb99-11e8-b2b9-ac1f6b6435d0,1,13
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,f640b4d4-bb99-11e8-b2b9-ac1f6b6435d0,3,66
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,f7cc128a-bb99-11e8-b2b9-ac1f6b6435d0,0,21
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f93f0fa0-bb99-11e8-b2b9-ac1f6b6435d0,0,17
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f8a1d2d0-bb99-11e8-b2b9-ac1f6b6435d0,4,36
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faf53202-bb99-11e8-b2b9-ac1f6b6435d0,3,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,f8dfdae4-bb99-11e8-b2b9-ac1f6b6435d0,4,9
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,fa4ab0d4-bb99-11e8-b2b9-ac1f6b6435d0,2,15
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,f9133c9a-bb99-11e8-b2b9-ac1f6b6435d0,3,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,fb1a88b8-bb99-11e8-b2b9-ac1f6b6435d0,3,17
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fc85c906-bb99-11e8-b2b9-ac1f6b6435d0,3,13
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fb9e478e-bb99-11e8-b2b9-ac1f6b6435d0,4,22
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fc4c059a-bb99-11e8-b2b9-ac1f6b6435d0,2,17
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,fc4f243c-bb99-11e8-b2b9-ac1f6b6435d0,1,12
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,fed441ce-bb99-11e8-b2b9-ac1f6b6435d0,4,14
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ffe454e6-bb99-11e8-b2b9-ac1f6b6435d0,1,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0038d6a6-bb9a-11e8-b2b9-ac1f6b6435d0,3,49
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,01c36810-bb9a-11e8-b2b9-ac1f6b6435d0,0,23
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00520f22-bb9a-11e8-b2b9-ac1f6b6435d0,3,6
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01b500a4-bb9a-11e8-b2b9-ac1f6b6435d0,3,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,01508fd4-bb9a-11e8-b2b9-ac1f6b6435d0,4,9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0436371c-bb9a-11e8-b2b9-ac1f6b6435d0,3,16
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,03db18c8-bb9a-11e8-b2b9-ac1f6b6435d0,3,15
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,06a563ce-bb9a-11e8-b2b9-ac1f6b6435d0,3,18
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03add00c-bb9a-11e8-b2b9-ac1f6b6435d0,3,17
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,066ef0be-bb9a-11e8-b2b9-ac1f6b6435d0,3,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,09c9ee58-bb9a-11e8-b2b9-ac1f6b6435d0,3,25
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,055e91f2-bb9a-11e8-b2b9-ac1f6b6435d0,2,28
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,071f959a-bb9a-11e8-b2b9-ac1f6b6435d0,0,15
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0726b10e-bb9a-11e8-b2b9-ac1f6b6435d0,2,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,07997aa4-bb9a-11e8-b2b9-ac1f6b6435d0,3,15
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,068ca9ec-bb9a-11e8-b2b9-ac1f6b6435d0,2,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07a134ce-bb9a-11e8-b2b9-ac1f6b6435d0,1,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,08094a6e-bb9a-11e8-b2b9-ac1f6b6435d0,3,47
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0aad873a-bb9a-11e8-b2b9-ac1f6b6435d0,3,29
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0bcba94e-bb9a-11e8-b2b9-ac1f6b6435d0,1,47
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0cf1cfe2-bb9a-11e8-b2b9-ac1f6b6435d0,1,26
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0e8be748-bb9a-11e8-b2b9-ac1f6b6435d0,4,33
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0fe26432-bb9a-11e8-b2b9-ac1f6b6435d0,3,15
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105ba18a-bb9a-11e8-b2b9-ac1f6b6435d0,3,18
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0f09f5c0-bb9a-11e8-b2b9-ac1f6b6435d0,2,27
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0fa05f2e-bb9a-11e8-b2b9-ac1f6b6435d0,4,55
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10b37fe0-bb9a-11e8-b2b9-ac1f6b6435d0,4,57
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111a67b4-bb9a-11e8-b2b9-ac1f6b6435d0,4,41
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,125cb6cc-bb9a-11e8-b2b9-ac1f6b6435d0,2,50
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1121cdf6-bb9a-11e8-b2b9-ac1f6b6435d0,2,10
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11f72df2-bb9a-11e8-b2b9-ac1f6b6435d0,0,18
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11608cd0-bb9a-11e8-b2b9-ac1f6b6435d0,0,12
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12c45386-bb9a-11e8-b2b9-ac1f6b6435d0,0,8
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13896298-bb9a-11e8-b2b9-ac1f6b6435d0,4,33
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13f7055a-bb9a-11e8-b2b9-ac1f6b6435d0,4,12
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,130c1ce8-bb9a-11e8-b2b9-ac1f6b6435d0,2,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14350ae4-bb9a-11e8-b2b9-ac1f6b6435d0,4,16
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,147af4c8-bb9a-11e8-b2b9-ac1f6b6435d0,3,40
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15c7c81a-bb9a-11e8-b2b9-ac1f6b6435d0,3,25
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14ea83ec-bb9a-11e8-b2b9-ac1f6b6435d0,0,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1644a858-bb9a-11e8-b2b9-ac1f6b6435d0,3,12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170a080a-bb9a-11e8-b2b9-ac1f6b6435d0,4,12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1842bab4-bb9a-11e8-b2b9-ac1f6b6435d0,2,19
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18ff3068-bb9a-11e8-b2b9-ac1f6b6435d0,2,15
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1cfbeda0-bb9a-11e8-b2b9-ac1f6b6435d0,3,45
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1c68e06e-bb9a-11e8-b2b9-ac1f6b6435d0,3,50
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1a7076e6-bb9a-11e8-b2b9-ac1f6b6435d0,1,61
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1bb93560-bb9a-11e8-b2b9-ac1f6b6435d0,0,24
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1b9c14ee-bb9a-11e8-b2b9-ac1f6b6435d0,3,39
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e2872e8-bb9a-11e8-b2b9-ac1f6b6435d0,3,41
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e3cf1a0-bb9a-11e8-b2b9-ac1f6b6435d0,1,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1f632900-bb9a-11e8-b2b9-ac1f6b6435d0,0,31
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2042aa3a-bb9a-11e8-b2b9-ac1f6b6435d0,1,26
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,201f4338-bb9a-11e8-b2b9-ac1f6b6435d0,0,28
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1e2dd4d6-bb9a-11e8-b2b9-ac1f6b6435d0,4,14
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209da99e-bb9a-11e8-b2b9-ac1f6b6435d0,1,28
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209021b6-bb9a-11e8-b2b9-ac1f6b6435d0,4,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,260a8424-bb9a-11e8-b2b9-ac1f6b6435d0,0,42
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22178f56-bb9a-11e8-b2b9-ac1f6b6435d0,1,15
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2237c76c-bb9a-11e8-b2b9-ac1f6b6435d0,2,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24daf5b6-bb9a-11e8-b2b9-ac1f6b6435d0,4,12
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2378c180-bb9a-11e8-b2b9-ac1f6b6435d0,3,9
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2341932c-bb9a-11e8-b2b9-ac1f6b6435d0,4,12
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24eba596-bb9a-11e8-b2b9-ac1f6b6435d0,0,20
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25266122-bb9a-11e8-b2b9-ac1f6b6435d0,0,56
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2497875e-bb9a-11e8-b2b9-ac1f6b6435d0,3,31
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26e90e6a-bb9a-11e8-b2b9-ac1f6b6435d0,4,16
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27018abc-bb9a-11e8-b2b9-ac1f6b6435d0,1,8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,268e705e-bb9a-11e8-b2b9-ac1f6b6435d0,3,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,286bce76-bb9a-11e8-b2b9-ac1f6b6435d0,4,19
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,27f97e16-bb9a-11e8-b2b9-ac1f6b6435d0,4,13
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2a5b6174-bb9a-11e8-b2b9-ac1f6b6435d0,0,16
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2a0dce0a-bb9a-11e8-b2b9-ac1f6b6435d0,4,16
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2acbee30-bb9a-11e8-b2b9-ac1f6b6435d0,2,12
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2bca26da-bb9a-11e8-b2b9-ac1f6b6435d0,3,17
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2b67a5c8-bb9a-11e8-b2b9-ac1f6b6435d0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2baf67f0-bb9a-11e8-b2b9-ac1f6b6435d0,0,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2b538cdc-bb9a-11e8-b2b9-ac1f6b6435d0,1,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2c3e80b6-bb9a-11e8-b2b9-ac1f6b6435d0,0,22
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2cd4669e-bb9a-11e8-b2b9-ac1f6b6435d0,4,10
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2c91d00e-bb9a-11e8-b2b9-ac1f6b6435d0,2,28
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2df9c794-bb9a-11e8-b2b9-ac1f6b6435d0,3,11
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,329a4918-bb9a-11e8-b2b9-ac1f6b6435d0,2,31
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2e92a0ae-bb9a-11e8-b2b9-ac1f6b6435d0,0,8
